House_Age,Number_of_Occupants,Temperature,Humidity,Day_of_Week,Is_Holiday,Appliance_Usage,Outdoor_Light_Intensity,Window_Open,Hour_of_Day,AC_Usage,Heater_Usage,Total_Energy_Consumption
49,2,23.122010601964714,58.10311366080764,5,0,3.7703146313898643,5842.234673739675,0,18,0.21793599435947897,1.5748859533999036,6.6
37,1,22.36522908743116,57.30981938905721,0,0,2.785992835271208,2675.642924836523,0,1,0.8597097105486209,0.6014141394186979,5.78
49,6,21.899491792529684,43.73965601416248,3,1,2.3683499939946087,3690.8120412302437,1,2,2.845642251039506,0.0,6.51
17,1,15.652378024576269,57.47404241777932,0,0,4.768380631303449,6578.630393355581,0,5,0.19437207563337644,1.153941184578879,7.42
49,5,23.462666977827723,56.375920076589466,3,0,0.6660900072019122,3255.313810017823,1,16,0.9998732715618488,0.8809037665425615,3.35
2,2,31.628674550630308,59.75183478408442,1,0,1.5559209457538163,2150.4040317506433,1,14,0.0,1.238486671033294,4.28
2,2,25.45910705070044,48.99176574589811,0,0,2.190389887492846,3987.3092746420375,0,20,0.32556051055695656,1.206126991229613,5.07
28,3,24.192279392964675,55.16355342007928,6,0,3.5442774325055257,5296.081450493557,1,14,0.5361733090928655,0.4772896488410552,5.65
23,5,14.325168685289928,87.6567231148235,5,0,1.9963713095315545,3954.7867910087652,1,20,1.2428181755514145,0.0627287300300563,4.95
37,6,27.430673883729952,55.81789548651052,4,0,3.4677163532514035,3417.11834643259,0,5,0.9786760342724745,1.1389495599876232,6.64
32,6,26.012510623290108,71.0646321902747,2,0,0.7775738126426883,4600.993564783427,0,7,2.2721874125574333,0.0,4.58
33,6,27.83713885432413,76.38207006797887,1,1,3.6482837250275972,6988.217746509072,0,12,0.9724843042672349,1.539522093847577,8.0
1,5,17.480716403121303,33.2120694556033,0,0,3.3935661246484567,3692.449344347087,1,2,2.1466433715673636,0.36976807591547245,6.73
19,3,20.000662487713864,52.009750731541885,0,0,1.425252112294877,6486.571955406589,1,1,1.7105669492812003,0.0,4.33
2,3,14.571152972030411,52.69006268494517,2,0,2.4655054581803304,4495.952891226841,1,0,0.7724771444533474,0.13826675978909242,5.22
44,1,14.149704539377662,85.21276148366557,1,1,2.2305914846435706,2962.356322471419,0,15,0.6302616005324644,0.23825734526864428,4.69
26,5,19.11540866581963,83.24480699369815,4,0,2.9501640101151247,5995.512932795832,0,4,0.45230953613028,2.2792586931634373,7.57
32,5,24.338826871584683,33.19503084015483,6,0,3.661174835390233,3581.603877945782,0,11,0.6925944545694689,0.402316589640738,5.48
6,3,19.917903487342706,39.9131938156806,4,0,1.816964261880441,2130.8839791496507,1,9,1.4684706727878603,1.2644919466260984,5.62
32,4,18.654264043672963,73.38123919927885,4,0,2.8694719902236576,4352.660394819609,0,12,1.367646963060427,0.9082391897807596,6.74
4,4,23.69718088020431,47.163707592764794,1,0,2.745631013423319,3441.2171327851815,0,5,0.6241373324155868,0.5886236345253438,5.36
11,1,10.0,64.72724734205998,5,0,2.624976976561167,6177.99432784579,0,15,1.7914090662569055,1.4628480687015941,6.97
17,4,19.287932146949462,51.71585521882855,4,0,3.9553403787636103,4486.653287936284,0,3,0.8749061293041507,0.25814961128803027,6.47
38,4,23.6914951285491,38.93231881193829,3,0,2.660542951097245,3358.48469290313,1,14,1.5967575334957695,0.0,4.6
24,4,19.98286280117055,74.56707376741929,0,0,1.2850045830278847,5042.956435927719,0,11,0.0,0.45637939275600264,3.41
5,2,28.496023397696373,44.09469297514415,3,0,3.237839486192489,4003.4708241338035,0,5,1.7020959439738736,1.340212195218836,7.05
34,1,18.693531506003236,53.05518452298082,1,0,4.1009588147472975,4390.334786845543,0,23,0.5930627926876493,1.0861373280148692,6.88
6,3,19.039229543222213,37.98144285186456,4,0,2.639998221809613,1139.2253152546346,1,22,0.053833478419159864,1.0066614132428833,5.21
22,4,17.069761648281677,38.340451629930584,4,0,3.852052882155668,2617.8460618779864,0,12,0.1116235565842687,1.6133944747175382,6.27
11,6,18.211510551281204,55.887148946440085,4,0,2.080667594804329,4277.457169268258,1,3,2.787958854911796,1.221756225319968,7.25
48,2,23.38505601497012,40.728332496226464,2,0,2.9142720294218147,2461.960348300541,1,12,1.695224373174232,0.0,5.04
16,4,26.040531399787515,77.6127598877363,2,0,0.937278731451477,3286.7276212388224,0,0,1.3815469562616371,0.5721267078390591,4.05
33,2,32.77458934515796,65.33483764073974,5,0,1.890179062989339,5112.403360473944,1,1,0.6422262537512488,0.43673639696682226,4.33
9,1,24.88708045793329,66.9022553457164,4,0,2.668662812039315,4619.706643101056,0,20,1.2663332962081717,0.8720874242734462,6.14
6,6,16.11079840021521,50.60626423854674,0,0,3.1697284249381443,5400.269709859274,0,21,1.5932616053313384,0.5454314078240794,6.07
16,6,28.20825553496772,51.020188209696244,2,0,2.936632928516274,4016.079376585923,0,18,0.36520967284535644,1.6339053812831081,6.63
29,6,24.435698724399668,61.65532252790047,5,0,3.780321179858226,3181.288043273975,0,10,0.5202845251174611,0.3307739406244591,6.46
3,4,22.143466800686234,20.0,1,0,0.9710189660086053,5694.323539453669,0,15,3.0,1.7097864901246425,6.4
20,2,27.336542835541096,48.17050124186095,4,0,3.9697464323360308,4055.6484489235554,1,1,2.1408903721589922,0.2599212582844357,7.34
36,6,33.839770292288236,27.693171783203628,0,0,1.786307216176334,2716.0072361881244,0,1,2.574139237113009,0.6837122804291363,5.06
19,5,21.055043781655115,58.409769210007894,2,0,1.271387981928417,5960.809191316622,0,7,0.7899316292645855,1.4894717761011516,4.74
26,5,17.835157662398508,37.65071226870249,6,0,3.536998077433764,4081.1948677640908,0,19,2.695922592374523,1.7534768021620781,8.6
3,2,28.637149783746313,53.18604249620146,1,0,1.3875498566121478,5175.324111551186,1,9,1.5204448983996977,0.7077894496216952,4.43
19,4,35.2815612589485,41.689701613089696,6,0,3.913590780722241,4354.691699312426,1,13,1.0636054679504592,1.3331794531899304,7.18
20,4,22.72442333698549,76.41247567551324,2,0,0.5,5172.080448230961,0,2,1.1078080502517766,1.0938963048570223,3.71
32,1,22.154560483256635,88.91668596607992,5,0,1.7443065023118436,4773.927918444875,0,21,0.3539617349106713,0.8494287748475082,5.08
7,1,22.86058673365415,68.75350773437228,5,0,3.37707515637314,3636.875431789137,0,8,0.20824170736321979,0.9971846437381952,6.06
41,6,24.246650164282716,69.59437627062402,1,0,3.172329506508215,3564.3139175342467,1,2,1.0530123067718358,1.1655336625229706,6.47
33,3,14.957639170251998,54.36078508003846,4,0,0.5,4855.777996636213,0,16,2.131327663832878,0.0,3.42
40,1,23.52948987938684,45.57815730668819,0,0,1.8362478756025993,4138.552005501893,0,16,0.8352207848428869,0.0,3.4
39,4,23.367281328982227,26.0922942847695,6,0,0.7842382220989599,3992.6408984986006,0,14,0.013354749082097439,0.606590125010077,2.16
18,3,23.079645755094873,57.728559124467665,3,0,2.6385061826240372,3479.924823487141,1,21,1.2309662531526926,0.3246864218627575,5.39
40,1,22.835023871137853,50.48356827690023,2,0,2.551167331396119,3678.7140738339185,0,1,1.1262507339693315,0.10433856434082878,4.52
1,2,22.481386871997646,58.365293882985405,6,0,2.2523027505580795,2189.0219558957006,0,21,1.1491249534124384,0.9205272847331257,5.36
11,5,11.493422755029552,44.3377226945465,0,0,2.393287336916192,4611.4306137785625,1,13,0.21752705619582535,1.4290121322743299,5.1
28,1,18.394779966902462,32.62890379869487,3,1,1.3984743633360621,3232.60083514335,0,19,0.7649892645696216,0.0,2.32
25,1,26.279291911211644,37.61698938416188,4,0,1.7659874491179555,4131.0476890020545,0,22,2.1041615031168055,0.6698561402947323,4.58
23,2,27.452244503955022,77.97494589420614,5,0,3.5666935188219244,3923.062046437543,0,12,0.9239836334209057,0.5088371299112044,6.33
31,4,19.885678864165545,84.03007124569228,1,0,2.0103124424912138,4237.157703110575,0,17,0.712587719710692,1.3774524399746135,6.08
30,6,17.217376639340273,31.424796618871483,4,0,1.9284970417009564,4039.9799230305193,0,21,0.5805840452425826,1.3636748058674009,4.83
42,2,25.58482738615695,44.94400794343227,0,0,3.6397982338192234,4546.8350675990605,0,13,0.3782994748411107,0.7543740402495831,5.11
35,6,23.364177804220358,28.80435868908901,0,0,1.3211001883680997,2946.135037789172,0,14,0.7641989202064912,0.5303041384416531,3.68
7,1,21.389652337578685,55.918799037062016,2,0,3.97965036245004,3913.39512718207,0,14,0.3325790941594511,1.8868234128535453,7.51
16,4,26.309269300521105,56.30805428426409,5,1,4.064772793455063,4034.02840006154,0,7,2.1643737971225208,0.4519532504957383,7.25
26,3,16.106376817346348,53.26253564817682,3,0,1.4844702299371522,2967.6399781288364,0,14,1.219845243139213,1.0577955380888444,5.07
48,1,27.804798073691156,47.44430215219419,3,0,3.4206568607951593,2822.2921583058096,0,15,1.973048825928101,1.1560160930283672,6.98
49,2,14.489842951350548,58.677603996575755,2,0,0.5,3318.329881168876,0,19,1.8636820174246593,0.3828468515894017,3.53
2,3,17.873844075942273,64.76851911380915,5,0,2.6017370114074607,4209.78660407793,0,11,0.9657181983122087,1.5112995379745326,6.68
1,5,16.795519261389764,65.40715142329364,4,0,1.4914320423124428,2695.8873066552433,0,6,0.12233475373215175,0.6001512941144156,3.93
48,3,19.087717276665373,73.30011643247435,3,0,3.0053007648651366,5130.0315088514635,0,15,1.1116046462577889,1.0372606760681666,6.96
12,2,23.530398182654242,49.76361844747654,6,0,2.81485958922231,3265.731430764781,1,21,0.5852748477888072,0.7213911908335364,5.06
5,3,25.39211940568147,46.2202752266352,5,0,2.2233202511035786,3990.6169884496517,1,13,0.8427433416428229,0.0,4.07
37,2,21.59227939802619,69.29197480610573,6,0,1.406962549288161,4804.473576198032,1,11,1.7027828414481865,0.0,4.46
32,1,15.611939909814211,46.568845795926215,4,0,3.4172966407773835,2230.276959490434,1,22,1.4835022000148652,1.063725180972121,7.03
9,4,11.997545687123875,51.79646626211043,1,0,2.468694386910656,5637.86199489448,1,23,0.9692295153544433,2.228594603117509,7.14
41,5,26.23186073616393,46.785734088419886,0,0,1.7925856716669393,2941.2399625791877,0,13,1.3820811120481427,0.0,4.0
35,4,25.612924055166026,80.47125352377702,1,0,1.9867072181128396,5593.450270568075,0,18,1.2200721369122638,0.022516033475440955,4.99
19,4,27.35436886262132,63.77322056134485,2,0,2.404418446573559,4624.944549049493,1,14,0.9257036741006406,1.0741681605692193,5.97
48,4,21.33775406405073,37.98224086988159,3,0,2.4007104009052123,1834.1811399587891,1,15,0.093031000206102,0.5278105748187207,4.18
16,2,25.340775599052034,54.979736386159864,1,0,2.8099016253415643,3818.053035225276,1,17,1.78460534512209,0.5557834418145676,5.91
3,2,18.802271198264076,61.07879873214125,6,0,3.455836565681026,3060.2499854202365,0,3,0.0,1.0446542748152698,6.73
20,5,24.40296386196408,38.15529299915119,0,0,3.5474956314025556,5969.242364513142,0,1,0.7807011062723492,0.5989768969102028,6.1
24,2,19.601610294184596,60.3145896389062,3,1,2.2735783771492137,4251.793304581611,1,23,1.1951352645455178,1.288867414224379,5.89
33,6,17.92873771959716,52.73650533842873,4,0,2.925033570035027,1674.4883098603268,0,13,1.3696403998553026,0.0,5.86
24,2,23.159986129519933,36.62242688817859,3,0,2.29936307018629,5514.986333984831,0,4,2.3155239071185068,0.5151992083636765,5.41
11,2,22.898850968001444,34.79641491787555,5,0,3.713479069274621,4659.296946794209,0,0,1.158114488490801,0.0,5.39
49,2,26.558057315013865,75.53259564089504,0,0,2.3675964590582335,4498.512266259403,1,2,0.7714853098462089,1.059020291850022,5.86
8,1,15.577173830144721,42.41827218304164,3,0,2.6209680567614706,4027.38146142563,1,11,0.0,0.0,3.48
36,5,26.635575292529026,70.12031344977444,1,0,2.474210457761418,2295.5438652739504,0,17,1.422218479166932,0.0,5.37
38,6,22.64946085146544,64.85009603803155,2,0,2.961063117494635,5897.424415786201,0,16,0.7137315866053606,0.3422836482969009,4.94
40,2,27.33979613368004,45.649385685526575,1,1,3.1314842307650244,3711.9125541464987,0,22,0.5909342977564281,0.0,4.69
20,5,27.288176599958003,62.4845278517824,5,0,3.8850599337081695,5727.238221232112,1,16,2.4657892495111673,0.5855735307133393,7.95
35,3,10.0,59.922716895316896,3,0,3.711432922645283,4017.291812599362,0,5,2.7256207611778707,0.2597646192785271,7.65
48,1,27.243165752045694,68.5997970786605,5,0,2.5432397491429377,3771.5416505743287,0,15,1.3325842487205124,1.1696839778409212,6.18
25,2,27.465346299583985,57.621949669935994,4,0,2.456941443291774,1925.4767632638159,1,12,0.7028367540385545,0.5272475313682284,4.54
35,6,15.708429825099309,50.02119188610288,3,1,2.274994620883918,3150.7081050505885,1,20,0.004664040363887123,0.0,4.13
25,1,14.1906028193882,74.85570898645621,6,0,3.508190412953047,5586.541461133049,0,9,0.0,0.6464178988710547,6.09
29,6,25.873619724877976,65.96463154477834,5,0,2.745317000883316,4865.433163805623,1,11,0.5600859644137861,0.48705773684818626,5.23
18,1,22.568056188624738,45.35080732480212,6,0,4.961696509772059,4629.692591912114,1,7,0.4011695894363637,0.42483263863533277,6.54
46,3,18.787905238096403,52.35371835120369,0,0,2.436448499939424,4710.072265800917,1,1,2.0695300093976963,0.5169515379249922,5.89
18,5,29.193914948716248,74.49575880712021,1,0,4.021494124383451,4003.974732811824,0,13,1.3131098353737432,0.5078925432677486,7.61
2,1,23.512702420273335,77.48039435307297,1,0,4.030189725106742,3436.496021469965,1,14,1.206997303564109,0.9276134619520513,7.7
35,4,11.570396460660932,52.32683005967976,3,0,4.003543399671344,3041.0380948514126,0,22,1.5778246804698144,0.578820415892697,7.0
16,3,16.912071094354,62.31327580282589,2,0,2.170416100019207,3450.4391006871465,0,21,1.070364349053455,0.5826111264060614,4.99
41,4,27.211688674513198,60.413293518100105,3,0,2.415689627197111,4169.876959001982,1,9,0.2506267215106407,1.248270921058238,5.15
36,3,22.178999588948194,38.49552760417093,2,0,2.3379069754604176,3074.507348590856,0,19,0.0,0.39106121696010726,3.37
33,4,18.401332335039307,62.646843714502225,6,0,3.9735785434426436,4020.111228035163,1,15,1.92635108878309,0.08885170790270813,7.56
4,4,24.262426111309814,22.715417377193887,3,0,2.049820599660916,4094.7703270756233,0,17,1.0856051358414691,0.9330530384002045,4.54
33,6,18.961490406828826,68.64581481386519,1,0,1.9216698973845419,3781.754876089492,0,3,2.1709762939638217,0.0,5.29
14,1,15.76450983334824,62.81246164349476,5,0,3.1938096124905244,2027.3322058276267,0,7,1.3313893571852433,0.0,5.24
21,1,27.083556112530015,20.0,2,0,1.1722430295573834,2738.7492520210803,1,1,1.1207360468534502,2.391771125430779,5.29
48,3,27.837656075907397,40.52733687562782,6,0,3.2681715881636473,3805.764624580075,1,13,2.2645683079511274,1.2676541113090438,7.64
20,5,24.405675265844035,28.580161844487137,6,0,1.358782232529051,1436.8730183350708,1,19,1.8126398368562164,0.0,3.82
8,6,14.326985835745571,39.620534059494815,0,0,2.0883168553340914,5230.464868277922,1,23,0.8085049649606745,1.0236992208783082,4.92
7,1,31.25087819472357,57.00561361222456,5,0,3.6554235073918377,5559.762542325349,0,22,0.750455650981466,0.20224222799314928,5.57
3,1,31.080189331814953,81.13411576057945,2,0,1.9442413579752873,5022.080091099096,0,12,0.0,0.5449950732772177,4.06
17,6,28.365229921588682,62.753564257494546,4,0,2.806542966122346,4338.565993092552,1,5,1.2659133302868462,0.9565440913473581,6.95
33,2,23.518761550736947,49.30203985244652,5,0,3.7086765501654337,2520.4265927131746,1,12,2.0439813283931016,1.5683372459654914,8.28
48,6,22.45537191934114,65.76157241265128,0,0,1.3612216528774603,4368.0733192637335,0,4,0.9258199831040433,0.45888455150993995,3.85
12,1,24.186427447874227,64.2988128202203,3,0,2.673107622003033,5685.834648812934,1,0,2.30766565460239,0.8873816594078883,6.28
22,5,16.29201846561468,76.699641298406,6,0,3.146849414708191,2640.3536841821274,1,0,2.5917791991769548,1.5081347705661392,8.76
22,2,19.275068716862748,67.56359426135256,4,0,1.0801299927358814,7065.100206787036,1,7,0.8927241848773648,1.0513936678146651,4.07
46,4,19.068724486156682,55.083817032051556,0,0,1.4622967963146534,4981.269385120193,1,9,1.2647537789937937,1.8612515992959622,5.66
30,6,25.035844840975276,32.4062108906048,3,0,4.1157923661255476,2727.3184894434235,1,23,1.3527527459741462,1.1061505363766344,7.23
38,4,23.235330272287175,75.24486684451689,2,0,1.3539311663103006,2788.016004921212,0,8,1.2643088564638445,0.719679433582669,4.46
38,2,17.20856398494403,53.13822567695099,3,0,2.1504277844804474,3393.6935164762053,0,16,0.8344144772679021,1.0584112307680023,5.19
45,2,14.037003031779657,41.670569711401505,6,0,0.5,3935.4228971931743,0,5,1.903101375913628,0.03237891185770736,3.03
8,2,23.778109274302235,25.235845391216166,1,0,1.7141815399858986,3548.146894329277,1,11,0.0,0.4301874594130982,2.73
27,3,16.68392575617399,37.75692071289188,0,0,3.276166851605496,638.8741921316832,0,9,2.340310747966603,1.0375365812355195,7.31
27,6,15.723838982711232,61.03552252660084,2,0,3.45856856172899,2437.240087213195,0,5,1.670139187435677,0.3124262720387572,6.69
34,5,32.482381027727854,49.15869624693349,3,0,3.2937754370804253,3991.7577485741976,0,14,1.4926186641171475,0.42980235997575733,6.33
21,5,33.54841828032115,69.87664578973816,2,0,2.4651516052103393,4227.92549292174,1,0,1.351005390562213,0.6984489522031849,5.98
30,4,19.754790292404326,79.29305419755889,2,0,1.4249385910331083,5082.585899503501,0,23,0.0,0.8189755359182426,4.12
33,4,12.882902862220849,22.977142532473096,5,0,2.9135000722919475,3201.037610553888,1,18,1.3411730618900797,1.6297573214121162,7.19
28,4,28.054290547320193,39.733170810042296,0,0,2.0584426981812434,4179.518899642219,0,7,0.5453624222620943,0.0,3.57
47,6,23.68050801255434,57.08007028799317,2,0,0.8917980728739716,4011.2742479913336,0,18,1.1726942206550524,0.5900094372786038,4.25
33,1,25.850085220976432,77.20456660325738,0,0,2.5288890975926464,2995.7896116571137,1,11,0.0,0.9321612377257751,4.38
5,4,18.826232543191193,42.43300987841436,2,0,3.77006391495485,4745.137046443166,0,1,1.650693389012524,1.881071281918973,7.76
48,2,16.808510040648823,58.38217939486453,2,0,3.610331806758164,4577.581672066247,1,11,0.8189650539405559,0.5760951608000957,6.31
19,4,20.802848795191387,38.64457684337283,3,0,3.677514837543156,6781.127235987231,1,1,0.0,0.028293518856984612,4.23
4,2,22.87144307055918,53.73838795574632,4,0,2.80278861475998,5280.973611793439,1,13,0.679924687114658,0.6253647961876008,5.63
35,3,18.342754661761525,57.06823204448245,0,0,1.5703736211260353,2145.6315105029607,0,19,1.0272951042929908,0.41842935899395667,4.12
49,1,28.48325047727525,50.12519953970071,1,0,3.087113012642913,5119.152430418301,1,7,0.8967305713454176,0.20426451129392154,4.77
17,1,13.312961297058848,79.56600097783561,5,0,2.651098064633055,2282.1333791229445,0,14,2.6486239402202054,0.36309595067726574,7.1
44,6,24.046291766887435,72.85373563238069,0,0,2.242891764295486,5769.130115287994,0,21,1.0454560155956918,0.0,4.75
28,6,22.6313136574353,50.21239157758119,2,0,3.1667671601717986,3646.3162277452757,0,1,2.1950991846643366,0.6640050150397218,7.23
